ledger_id,account_id,event_type,session_id,credits_delta,cash_kes,balance_after,reason,created_at
LED-001924,HH-0187,cook_charge,SYN-00443,-10,0,249,0.391 kWh cooking charge,2025-06-05T13:49:00
LED-001925,HH-0187,green_reward,SYN-00443,13,0,262,green cooking behavior reward,2025-06-05T13:49:00
LED-001926,HH-0187,cook_charge,SYN-00450,-13,0,249,0.539 kWh cooking charge,2025-06-05T17:51:00
LED-001927,HH-0187,cook_charge,SYN-00617,-15,0,234,0.607 kWh cooking charge,2025-06-07T14:18:00
LED-001928,HH-0187,green_reward,SYN-00617,17,0,251,green cooking behavior reward,2025-06-07T14:18:00
LED-001929,HH-0187,cook_charge,SYN-00746,-14,0,237,0.565 kWh cooking charge,2025-06-09T06:41:00
LED-001930,HH-0187,cook_charge,SYN-00798,-15,0,222,0.602 kWh cooking charge,2025-06-09T14:09:00
LED-001931,HH-0187,green_reward,SYN-00798,17,0,239,green cooking behavior reward,2025-06-09T14:09:00
LED-001932,HH-0187,cook_charge,SYN-00817,-7,0,232,0.266 kWh cooking charge,2025-06-09T18:22:00
LED-001933,HH-0187,cook_charge,SYN-00895,-9,0,223,0.345 kWh cooking charge,2025-06-10T14:00:00
LED-001934,HH-0187,green_reward,SYN-00895,12,0,235,green cooking behavior reward,2025-06-10T14:00:00
LED-001935,HH-0187,cook_charge,SYN-00984,-7,0,228,0.285 kWh cooking charge,2025-06-11T13:43:00
LED-001936,HH-0187,green_reward,SYN-00984,11,0,239,green cooking behavior reward,2025-06-11T13:43:00
LED-001937,HH-0187,cook_charge,SYN-01067,-16,0,223,0.629 kWh cooking charge,2025-06-12T13:43:00
LED-001938,HH-0187,green_reward,SYN-01067,17,0,240,green cooking behavior reward,2025-06-12T13:43:00
LED-001939,HH-0187,cook_charge,SYN-01080,-16,0,224,0.643 kWh cooking charge,2025-06-12T17:54:00
LED-001940,HH-0187,cook_charge,SYN-01116,-6,0,218,0.225 kWh cooking charge,2025-06-13T07:05:00
LED-001941,HH-0187,cook_charge,SYN-01339,-18,0,200,0.739 kWh cooking charge,2025-06-15T13:58:00
LED-001942,HH-0187,green_reward,SYN-01339,19,0,219,green cooking behavior reward,2025-06-15T13:58:00
LED-001943,HH-0187,cook_charge,SYN-01397,-4,0,215,0.144 kWh cooking charge,2025-06-16T06:48:00
LED-001944,HH-0187,cook_charge,SYN-01525,-12,0,203,0.467 kWh cooking charge,2025-06-17T14:13:00
LED-001945,HH-0187,green_reward,SYN-01525,14,0,217,green cooking behavior reward,2025-06-17T14:13:00
LED-001946,HH-0187,cook_charge,SYN-01535,-8,0,209,0.331 kWh cooking charge,2025-06-17T17:37:00
LED-001947,HH-0187,cook_charge,SYN-01574,-9,0,200,0.361 kWh cooking charge,2025-06-18T07:12:00
LED-001948,HH-0187,cook_charge,SYN-01609,-10,0,190,0.393 kWh cooking charge,2025-06-18T13:36:00
LED-001949,HH-0187,green_reward,SYN-01609,13,0,203,green cooking behavior reward,2025-06-18T13:36:00
LED-001950,HH-0187,cook_charge,SYN-01625,-6,0,197,0.235 kWh cooking charge,2025-06-18T18:06:00
LED-001951,HH-0187,cook_charge,SYN-01660,-8,0,189,0.311 kWh cooking charge,2025-06-19T06:44:00
LED-001952,HH-0187,cook_charge,SYN-01794,-21,0,168,0.85 kWh cooking charge,2025-06-20T17:57:00
LED-001953,HH-0187,cook_charge,SYN-01887,-7,0,161,0.284 kWh cooking charge,2025-06-21T17:57:00
LED-001954,HH-0187,cook_charge,SYN-01972,-12,0,149,0.5 kWh cooking charge,2025-06-22T18:09:00
LED-001955,HH-0187,cook_charge,SYN-02008,-11,0,138,0.433 kWh cooking charge,2025-06-23T06:45:00
LED-001956,HH-0187,cook_charge,SYN-02237,-7,0,131,0.286 kWh cooking charge,2025-06-25T14:00:00
LED-001957,HH-0187,green_reward,SYN-02237,11,0,142,green cooking behavior reward,2025-06-25T14:00:00
LED-001958,HH-0187,cook_charge,SYN-02348,-19,0,123,0.753 kWh cooking charge,2025-06-26T18:13:00
LED-001959,HH-0187,cook_charge,SYN-02391,-8,0,115,0.326 kWh cooking charge,2025-06-27T07:21:00
LED-001960,HH-0187,cook_charge,SYN-02429,-18,0,97,0.713 kWh cooking charge,2025-06-27T14:30:00
LED-001961,HH-0187,green_reward,SYN-02429,19,0,116,green cooking behavior reward,2025-06-27T14:30:00
LED-001962,HH-0187,cook_charge,SYN-02521,-11,0,105,0.424 kWh cooking charge,2025-06-28T13:45:00
LED-001963,HH-0187,green_reward,SYN-02521,14,0,119,green cooking behavior reward,2025-06-28T13:45:00
LED-001964,HH-0187,cook_charge,SYN-02557,-17,0,102,0.7 kWh cooking charge,2025-06-29T06:56:00
LED-001965,HH-0187,cook_charge,SYN-02612,-4,0,98,0.143 kWh cooking charge,2025-06-29T13:39:00
LED-001966,HH-0187,green_reward,SYN-02612,9,0,107,green cooking behavior reward,2025-06-29T13:39:00
LED-001967,HH-0187,cook_charge,SYN-02665,-10,0,97,0.396 kWh cooking charge,2025-06-30T06:54:00
LED-001968,HH-0187,cook_charge,SYN-02706,-7,0,90,0.283 kWh cooking charge,2025-06-30T13:48:00
LED-001969,HH-0187,green_reward,SYN-02706,11,0,101,green cooking behavior reward,2025-06-30T13:48:00
LED-001970,HH-0188,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-001971,HH-0188,cook_charge,SYN-00021,-14,0,306,0.582 kWh cooking charge,2025-06-01T08:22:00
LED-001972,HH-0188,orange_reward,SYN-00021,5,0,311,orange cooking behavior reward,2025-06-01T08:22:00
LED-001973,HH-0188,cook_charge,SYN-00078,-8,0,303,0.298 kWh cooking charge,2025-06-01T18:45:00
LED-001974,HH-0188,cook_charge,SYN-00117,-11,0,292,0.455 kWh cooking charge,2025-06-02T08:24:00
LED-001975,HH-0188,orange_reward,SYN-00117,4,0,296,orange cooking behavior reward,2025-06-02T08:24:00
LED-001976,HH-0188,cook_charge,SYN-00216,-5,0,291,0.193 kWh cooking charge,2025-06-03T07:57:00
LED-001977,HH-0188,orange_reward,SYN-00216,2,0,293,orange cooking behavior reward,2025-06-03T07:57:00
LED-001978,HH-0188,cook_charge,SYN-00274,-6,0,287,0.248 kWh cooking charge,2025-06-03T18:37:00
LED-001979,HH-0188,cook_charge,SYN-00369,-14,0,273,0.58 kWh cooking charge,2025-06-04T19:03:00
LED-001980,HH-0188,cook_charge,SYN-00410,-7,0,266,0.275 kWh cooking charge,2025-06-05T07:50:00
LED-001981,HH-0188,orange_reward,SYN-00410,2,0,268,orange cooking behavior reward,2025-06-05T07:50:00
LED-001982,HH-0188,cook_charge,SYN-00492,-8,0,260,0.318 kWh cooking charge,2025-06-06T07:28:00
LED-001983,HH-0188,orange_reward,SYN-00492,3,0,263,orange cooking behavior reward,2025-06-06T07:28:00
LED-001984,HH-0188,cook_charge,SYN-00583,-5,0,258,0.181 kWh cooking charge,2025-06-07T07:28:00
LED-001985,HH-0188,orange_reward,SYN-00583,1,0,259,orange cooking behavior reward,2025-06-07T07:28:00
LED-001986,HH-0188,cook_charge,SYN-00633,-6,0,253,0.235 kWh cooking charge,2025-06-07T18:51:00
LED-001987,HH-0188,cook_charge,SYN-00688,-11,0,242,0.437 kWh cooking charge,2025-06-08T12:33:00
LED-001988,HH-0188,green_reward,SYN-00688,14,0,256,green cooking behavior reward,2025-06-08T12:33:00
LED-001989,HH-0188,cook_charge,SYN-00720,-12,0,244,0.459 kWh cooking charge,2025-06-08T18:50:00
LED-001990,HH-0188,cook_charge,SYN-00888,-12,0,232,0.465 kWh cooking charge,2025-06-10T13:14:00
LED-001991,HH-0188,green_reward,SYN-00888,14,0,246,green cooking behavior reward,2025-06-10T13:14:00
LED-001992,HH-0188,cook_charge,SYN-00918,-12,0,234,0.484 kWh cooking charge,2025-06-10T18:53:00
LED-001993,HH-0188,cook_charge,SYN-00978,-11,0,223,0.429 kWh cooking charge,2025-06-11T13:10:00
LED-001994,HH-0188,green_reward,SYN-00978,14,0,237,green cooking behavior reward,2025-06-11T13:10:00
LED-001995,HH-0188,cook_charge,SYN-01001,-4,0,233,0.14 kWh cooking charge,2025-06-11T18:30:00
LED-001996,HH-0188,cook_charge,SYN-01185,-8,0,225,0.32 kWh cooking charge,2025-06-13T19:26:00
LED-001997,HH-0188,cook_charge,SYN-01269,-4,0,221,0.145 kWh cooking charge,2025-06-14T18:34:00
LED-001998,HH-0188,cook_charge,SYN-01307,-13,0,208,0.531 kWh cooking charge,2025-06-15T07:56:00
LED-001999,HH-0188,orange_reward,SYN-01307,4,0,212,orange cooking behavior reward,2025-06-15T07:56:00
LED-002000,HH-0188,cook_charge,SYN-01336,-8,0,204,0.326 kWh cooking charge,2025-06-15T13:07:00
LED-002001,HH-0188,green_reward,SYN-01336,12,0,216,green cooking behavior reward,2025-06-15T13:07:00
LED-002002,HH-0188,cook_charge,SYN-01430,-14,0,202,0.553 kWh cooking charge,2025-06-16T13:38:00
LED-002003,HH-0188,green_reward,SYN-01430,16,0,218,green cooking behavior reward,2025-06-16T13:38:00
LED-002004,HH-0188,cook_charge,SYN-01487,-6,0,212,0.222 kWh cooking charge,2025-06-17T07:23:00
LED-002005,HH-0188,cook_charge,SYN-01511,-10,0,202,0.41 kWh cooking charge,2025-06-17T12:53:00
LED-002006,HH-0188,green_reward,SYN-01511,13,0,215,green cooking behavior reward,2025-06-17T12:53:00
LED-002007,HH-0188,cook_charge,SYN-01723,-8,0,207,0.306 kWh cooking charge,2025-06-19T18:46:00
LED-002008,HH-0188,cook_charge,SYN-01868,-9,0,198,0.339 kWh cooking charge,2025-06-21T12:56:00
LED-002009,HH-0188,green_reward,SYN-01868,12,0,210,green cooking behavior reward,2025-06-21T12:56:00
LED-002010,HH-0188,cook_charge,SYN-01895,-7,0,203,0.277 kWh cooking charge,2025-06-21T18:31:00
LED-002011,HH-0188,cook_charge,SYN-01937,-6,0,197,0.25 kWh cooking charge,2025-06-22T07:39:00
LED-002012,HH-0188,cook_charge,SYN-01954,-15,0,182,0.588 kWh cooking charge,2025-06-22T12:57:00
LED-002013,HH-0188,green_reward,SYN-01954,17,0,199,green cooking behavior reward,2025-06-22T12:57:00
LED-002014,HH-0188,cook_charge,SYN-01988,-7,0,192,0.28 kWh cooking charge,2025-06-22T18:41:00
LED-002015,HH-0188,cook_charge,SYN-02065,-4,0,188,0.156 kWh cooking charge,2025-06-23T18:34:00
LED-002016,HH-0188,cook_charge,SYN-02129,-8,0,180,0.327 kWh cooking charge,2025-06-24T12:41:00
LED-002017,HH-0188,green_reward,SYN-02129,12,0,192,green cooking behavior reward,2025-06-24T12:41:00
LED-002018,HH-0188,cook_charge,SYN-02227,-10,0,182,0.39 kWh cooking charge,2025-06-25T12:46:00
LED-002019,HH-0188,green_reward,SYN-02227,13,0,195,green cooking behavior reward,2025-06-25T12:46:00
LED-002020,HH-0188,cook_charge,SYN-02259,-8,0,187,0.315 kWh cooking charge,2025-06-25T18:52:00
LED-002021,HH-0188,cook_charge,SYN-02298,-8,0,179,0.313 kWh cooking charge,2025-06-26T07:45:00
LED-002022,HH-0188,orange_reward,SYN-02298,3,0,182,orange cooking behavior reward,2025-06-26T07:45:00
LED-002023,HH-0188,cook_charge,SYN-02355,-8,0,174,0.331 kWh cooking charge,2025-06-26T18:55:00
LED-002024,HH-0188,cook_charge,SYN-02419,-15,0,159,0.589 kWh cooking charge,2025-06-27T12:54:00
LED-002025,HH-0188,green_reward,SYN-02419,17,0,176,green cooking behavior reward,2025-06-27T12:54:00
LED-002026,HH-0188,cook_charge,SYN-02602,-4,0,172,0.126 kWh cooking charge,2025-06-29T12:45:00
LED-002027,HH-0188,green_reward,SYN-02602,8,0,180,green cooking behavior reward,2025-06-29T12:45:00
LED-002028,HH-0188,cook_charge,SYN-02639,-12,0,168,0.484 kWh cooking charge,2025-06-29T18:39:00
LED-002029,HH-0188,cook_charge,SYN-02702,-15,0,153,0.613 kWh cooking charge,2025-06-30T13:37:00
LED-002030,HH-0188,green_reward,SYN-02702,17,0,170,green cooking behavior reward,2025-06-30T13:37:00
LED-002031,HH-0201,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-002032,HH-0201,cook_charge,SYN-00051,-9,0,311,0.359 kWh cooking charge,2025-06-01T13:18:00
LED-002033,HH-0201,green_reward,SYN-00051,12,0,323,green cooking behavior reward,2025-06-01T13:18:00
LED-002034,HH-0201,cook_charge,SYN-00079,-4,0,319,0.166 kWh cooking charge,2025-06-01T18:49:00
LED-002035,HH-0201,cook_charge,SYN-00139,-13,0,306,0.514 kWh cooking charge,2025-06-02T12:55:00
LED-002036,HH-0201,green_reward,SYN-00139,15,0,321,green cooking behavior reward,2025-06-02T12:55:00
LED-002037,HH-0201,cook_charge,SYN-00234,-8,0,313,0.293 kWh cooking charge,2025-06-03T12:32:00
LED-002038,HH-0201,green_reward,SYN-00234,11,0,324,green cooking behavior reward,2025-06-03T12:32:00
LED-002039,HH-0201,cook_charge,SYN-00269,-15,0,309,0.623 kWh cooking charge,2025-06-03T18:44:00
LED-002040,HH-0201,cook_charge,SYN-00514,-17,0,292,0.676 kWh cooking charge,2025-06-06T12:44:00
LED-002041,HH-0201,green_reward,SYN-00514,18,0,310,green cooking behavior reward,2025-06-06T12:44:00
LED-002042,HH-0201,cook_charge,SYN-00826,-7,0,303,0.278 kWh cooking charge,2025-06-09T18:48:00
LED-002043,HH-0201,cook_charge,SYN-00975,-8,0,295,0.297 kWh cooking charge,2025-06-11T12:48:00
LED-002044,HH-0201,green_reward,SYN-00975,11,0,306,green cooking behavior reward,2025-06-11T12:48:00
LED-002045,HH-0201,cook_charge,SYN-01064,-6,0,300,0.212 kWh cooking charge,2025-06-12T13:12:00
LED-002046,HH-0201,green_reward,SYN-01064,10,0,310,green cooking behavior reward,2025-06-12T13:12:00
LED-002047,HH-0201,cook_charge,SYN-01153,-21,0,289,0.834 kWh cooking charge,2025-06-13T13:26:00
LED-002048,HH-0201,green_reward,SYN-01153,21,0,310,green cooking behavior reward,2025-06-13T13:26:00
LED-002049,HH-0201,cook_charge,SYN-01179,-9,0,301,0.344 kWh cooking charge,2025-06-13T18:32:00
LED-002050,HH-0201,cook_charge,SYN-01277,-10,0,291,0.407 kWh cooking charge,2025-06-14T19:17:00
LED-002051,HH-0201,cook_charge,SYN-01359,-10,0,281,0.408 kWh cooking charge,2025-06-15T18:29:00
LED-002052,HH-0201,cook_charge,SYN-01517,-9,0,272,0.374 kWh cooking charge,2025-06-17T13:19:00
LED-002053,HH-0201,green_reward,SYN-01517,13,0,285,green cooking behavior reward,2025-06-17T13:19:00
LED-002054,HH-0201,cook_charge,SYN-01694,-12,0,273,0.493 kWh cooking charge,2025-06-19T13:16:00
LED-002055,HH-0201,green_reward,SYN-01694,15,0,288,green cooking behavior reward,2025-06-19T13:16:00
LED-002056,HH-0201,cook_charge,SYN-01864,-24,0,264,1.0 kWh cooking charge,2025-06-21T13:15:00
LED-002057,HH-0201,green_reward,SYN-01864,24,0,288,green cooking behavior reward,2025-06-21T13:15:00
LED-002058,HH-0201,cook_charge,SYN-01952,-7,0,281,0.282 kWh cooking charge,2025-06-22T12:47:00
LED-002059,HH-0201,green_reward,SYN-01952,11,0,292,green cooking behavior reward,2025-06-22T12:47:00
LED-002060,HH-0201,cook_charge,SYN-01991,-13,0,279,0.536 kWh cooking charge,2025-06-22T19:17:00
LED-002061,HH-0201,cook_charge,SYN-02514,-13,0,266,0.528 kWh cooking charge,2025-06-28T12:55:00
LED-002062,HH-0201,green_reward,SYN-02514,16,0,282,green cooking behavior reward,2025-06-28T12:55:00
LED-002063,HH-0201,cook_charge,SYN-02600,-12,0,270,0.498 kWh cooking charge,2025-06-29T12:46:00
LED-002064,HH-0201,green_reward,SYN-02600,15,0,285,green cooking behavior reward,2025-06-29T12:46:00
LED-002065,HH-0205,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-002066,HH-0205,cook_charge,SYN-00097,-6,0,314,0.214 kWh cooking charge,2025-06-02T06:40:00
LED-002067,HH-0205,cook_charge,SYN-00150,-11,0,303,0.453 kWh cooking charge,2025-06-02T14:07:00
LED-002068,HH-0205,green_reward,SYN-00150,14,0,317,green cooking behavior reward,2025-06-02T14:07:00
LED-002069,HH-0205,cook_charge,SYN-00392,-12,0,305,0.499 kWh cooking charge,2025-06-05T06:34:00
LED-002070,HH-0205,cook_charge,SYN-00439,-6,0,299,0.248 kWh cooking charge,2025-06-05T13:41:00
LED-002071,HH-0205,green_reward,SYN-00439,10,0,309,green cooking behavior reward,2025-06-05T13:41:00
LED-002072,HH-0205,cook_charge,SYN-00470,-6,0,303,0.248 kWh cooking charge,2025-06-05T19:18:00
LED-002073,HH-0205,cook_charge,SYN-00488,-9,0,294,0.371 kWh cooking charge,2025-06-06T07:10:00
LED-002074,HH-0205,cook_charge,SYN-00558,-5,0,289,0.189 kWh cooking charge,2025-06-06T19:38:00
LED-002075,HH-0205,cook_charge,SYN-00573,-21,0,268,0.864 kWh cooking charge,2025-06-07T07:10:00
LED-002076,HH-0205,cook_charge,SYN-00659,-9,0,259,0.336 kWh cooking charge,2025-06-08T07:02:00
LED-002077,HH-0205,cook_charge,SYN-00734,-7,0,252,0.278 kWh cooking charge,2025-06-08T20:07:00
LED-002078,HH-0205,cook_charge,SYN-00925,-9,0,243,0.348 kWh cooking charge,2025-06-10T20:24:00
LED-002079,HH-0205,cook_charge,SYN-00937,-12,0,231,0.495 kWh cooking charge,2025-06-11T07:17:00
LED-002080,HH-0205,cook_charge,SYN-01071,-9,0,222,0.371 kWh cooking charge,2025-06-12T13:55:00
LED-002081,HH-0205,green_reward,SYN-01071,13,0,235,green cooking behavior reward,2025-06-12T13:55:00
LED-002082,HH-0205,cook_charge,SYN-01162,-17,0,218,0.68 kWh cooking charge,2025-06-13T14:06:00
LED-002083,HH-0205,green_reward,SYN-01162,18,0,236,green cooking behavior reward,2025-06-13T14:06:00
LED-002084,HH-0205,cook_charge,SYN-01196,-14,0,222,0.545 kWh cooking charge,2025-06-14T06:49:00
LED-002085,HH-0205,cook_charge,SYN-01342,-18,0,204,0.748 kWh cooking charge,2025-06-15T14:09:00
LED-002086,HH-0205,green_reward,SYN-01342,19,0,223,green cooking behavior reward,2025-06-15T14:09:00
LED-002087,HH-0205,cook_charge,SYN-01398,-18,0,205,0.715 kWh cooking charge,2025-06-16T07:16:00
LED-002088,HH-0205,cook_charge,SYN-01469,-4,0,201,0.133 kWh cooking charge,2025-06-16T20:00:00
LED-002089,HH-0205,cook_charge,SYN-01479,-3,0,198,0.1 kWh cooking charge,2025-06-17T06:34:00
LED-002090,HH-0205,cook_charge,SYN-01575,-7,0,191,0.255 kWh cooking charge,2025-06-18T07:06:00
LED-002091,HH-0205,cook_charge,SYN-01611,-4,0,187,0.15 kWh cooking charge,2025-06-18T13:32:00
LED-002092,HH-0205,green_reward,SYN-01611,9,0,196,green cooking behavior reward,2025-06-18T13:32:00
LED-002093,HH-0205,cook_charge,SYN-01645,-13,0,183,0.519 kWh cooking charge,2025-06-18T20:13:00
LED-002094,HH-0205,cook_charge,SYN-01703,-15,0,168,0.587 kWh cooking charge,2025-06-19T13:48:00
LED-002095,HH-0205,green_reward,SYN-01703,17,0,185,green cooking behavior reward,2025-06-19T13:48:00
LED-002096,HH-0205,cook_charge,SYN-01733,-11,0,174,0.445 kWh cooking charge,2025-06-19T20:11:00
LED-002097,HH-0205,cook_charge,SYN-01786,-7,0,167,0.277 kWh cooking charge,2025-06-20T13:56:00
LED-002098,HH-0205,green_reward,SYN-01786,11,0,178,green cooking behavior reward,2025-06-20T13:56:00
LED-002099,HH-0205,cook_charge,SYN-01832,-8,0,170,0.326 kWh cooking charge,2025-06-21T06:30:00
LED-002100,HH-0205,cook_charge,SYN-01912,-7,0,163,0.252 kWh cooking charge,2025-06-21T20:03:00
LED-002101,HH-0205,cook_charge,SYN-01927,-8,0,155,0.313 kWh cooking charge,2025-06-22T06:59:00
LED-002102,HH-0205,cook_charge,SYN-02180,-9,0,146,0.349 kWh cooking charge,2025-06-25T06:43:00
LED-002103,HH-0205,cook_charge,SYN-02234,-4,0,142,0.143 kWh cooking charge,2025-06-25T13:56:00
LED-002104,HH-0205,green_reward,SYN-02234,9,0,151,green cooking behavior reward,2025-06-25T13:56:00
LED-002105,HH-0205,cook_charge,SYN-02272,-14,0,137,0.573 kWh cooking charge,2025-06-25T19:57:00
LED-002106,HH-0205,cook_charge,SYN-02426,-8,0,129,0.298 kWh cooking charge,2025-06-27T14:03:00
LED-002107,HH-0205,green_reward,SYN-02426,11,0,140,green cooking behavior reward,2025-06-27T14:03:00
LED-002108,HH-0205,cook_charge,SYN-02460,-11,0,129,0.423 kWh cooking charge,2025-06-27T20:14:00
LED-002109,HH-0205,cook_charge,SYN-02525,-17,0,112,0.697 kWh cooking charge,2025-06-28T14:04:00
LED-002110,HH-0205,green_reward,SYN-02525,19,0,131,green cooking behavior reward,2025-06-28T14:04:00
LED-002111,HH-0207,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-002112,HH-0207,cook_charge,SYN-00010,-17,0,303,0.702 kWh cooking charge,2025-06-01T07:20:00
LED-002113,HH-0207,cook_charge,SYN-00075,-3,0,300,0.105 kWh cooking charge,2025-06-01T18:25:00
LED-002114,HH-0207,cook_charge,SYN-00198,-10,0,290,0.389 kWh cooking charge,2025-06-03T07:02:00
LED-002115,HH-0207,cook_charge,SYN-00313,-8,0,282,0.311 kWh cooking charge,2025-06-04T07:31:00
LED-002116,HH-0207,cook_charge,SYN-00344,-5,0,277,0.196 kWh cooking charge,2025-06-04T12:45:00
LED-002117,HH-0207,green_reward,SYN-00344,10,0,287,green cooking behavior reward,2025-06-04T12:45:00
LED-002118,HH-0207,cook_charge,SYN-00375,-11,0,276,0.447 kWh cooking charge,2025-06-04T18:46:00
LED-002119,HH-0207,cook_charge,SYN-00396,-11,0,265,0.437 kWh cooking charge,2025-06-05T07:06:00
LED-002120,HH-0207,cook_charge,SYN-00436,-11,0,254,0.431 kWh cooking charge,2025-06-05T13:17:00
LED-002121,HH-0207,green_reward,SYN-00436,14,0,268,green cooking behavior reward,2025-06-05T13:17:00
LED-002122,HH-0207,cook_charge,SYN-00515,-10,0,258,0.384 kWh cooking charge,2025-06-06T12:40:00
LED-002123,HH-0207,green_reward,SYN-00515,13,0,271,green cooking behavior reward,2025-06-06T12:40:00
LED-002124,HH-0207,cook_charge,SYN-00744,-13,0,258,0.535 kWh cooking charge,2025-06-09T06:42:00
LED-002125,HH-0207,cook_charge,SYN-00787,-14,0,244,0.542 kWh cooking charge,2025-06-09T13:23:00
LED-002126,HH-0207,green_reward,SYN-00787,16,0,260,green cooking behavior reward,2025-06-09T13:23:00
LED-002127,HH-0207,cook_charge,SYN-00823,-14,0,246,0.56 kWh cooking charge,2025-06-09T19:04:00
LED-002128,HH-0207,cook_charge,SYN-00889,-19,0,227,0.756 kWh cooking charge,2025-06-10T13:11:00
LED-002129,HH-0207,green_reward,SYN-00889,20,0,247,green cooking behavior reward,2025-06-10T13:11:00
LED-002130,HH-0207,cook_charge,SYN-00938,-6,0,241,0.227 kWh cooking charge,2025-06-11T06:54:00
LED-002131,HH-0207,cook_charge,SYN-01063,-4,0,237,0.146 kWh cooking charge,2025-06-12T12:53:00
LED-002132,HH-0207,green_reward,SYN-01063,9,0,246,green cooking behavior reward,2025-06-12T12:53:00
LED-002133,HH-0207,cook_charge,SYN-01089,-9,0,237,0.337 kWh cooking charge,2025-06-12T18:40:00
LED-002134,HH-0207,cook_charge,SYN-01200,-12,0,225,0.481 kWh cooking charge,2025-06-14T06:36:00
LED-002135,HH-0207,cook_charge,SYN-01240,-6,0,219,0.225 kWh cooking charge,2025-06-14T12:41:00
LED-002136,HH-0207,green_reward,SYN-01240,10,0,229,green cooking behavior reward,2025-06-14T12:41:00
LED-002137,HH-0207,cook_charge,SYN-01278,-8,0,221,0.313 kWh cooking charge,2025-06-14T19:14:00
