session_id,account_id,entity_id,account_type,cooker_id,plug,observed_group,source,start_at,end_at,date,start_hour_eat,duration_minutes,kwh,avg_w,peak_w,slot_color,shifted_daytime
SYN-01389,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-16T06:05:00,2025-06-16T06:59:00,2025-06-16,6,54,0.356,395.6,1471,red,0
SYN-01390,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-16T06:05:00,2025-06-16T06:55:00,2025-06-16,6,50,0.322,386.4,1776,red,0
SYN-01391,HH-0485,HH-0485,household,C-SYN-HH-0485,,,synthetic_profile,2025-06-16T06:05:00,2025-06-16T07:03:00,2025-06-16,6,58,0.5,517.2,1676,red,0
SYN-01392,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-16T06:15:00,2025-06-16T07:17:00,2025-06-16,6,62,1.506,1457.4,1629,red,0
SYN-01393,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-16T06:20:00,2025-06-16T08:01:00,2025-06-16,6,101,1.479,878.6,1770,red,0
SYN-01394,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-16T06:20:00,2025-06-16T06:59:00,2025-06-16,6,39,0.592,910.8,1961,red,0
SYN-01395,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-16T06:30:00,2025-06-16T08:58:00,2025-06-16,6,148,2.198,891.1,2129,red,0
SYN-01396,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-16T06:30:00,2025-06-16T07:28:00,2025-06-16,6,58,1.541,1594.1,1640,red,0
SYN-01397,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-16T06:30:00,2025-06-16T06:48:00,2025-06-16,6,18,0.144,480.0,2081,red,0
SYN-01398,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-16T06:30:00,2025-06-16T07:16:00,2025-06-16,6,46,0.715,932.6,1409,red,0
SYN-01399,HH-0047,HH-0047,household,C-SYN-HH-0047,,,synthetic_profile,2025-06-16T07:00:00,2025-06-16T07:46:00,2025-06-16,7,46,0.648,845.2,1219,red,0
SYN-01400,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-16T07:00:00,2025-06-16T07:18:00,2025-06-16,7,18,0.272,906.7,1021,red,0
SYN-01401,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-16T07:05:00,2025-06-16T07:44:00,2025-06-16,7,39,0.277,426.2,1709,red,0
SYN-01402,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-16T07:10:00,2025-06-16T07:39:00,2025-06-16,7,29,0.375,775.9,1258,red,0
SYN-01403,HH-0071,HH-0071,household,C-SYN-HH-0071,,,synthetic_profile,2025-06-16T07:15:00,2025-06-16T07:43:00,2025-06-16,7,28,0.234,501.4,1062,red,0
SYN-01404,HH-0084,HH-0084,household,C-SYN-HH-0084,,,synthetic_profile,2025-06-16T07:20:00,2025-06-16T08:17:00,2025-06-16,7,57,0.337,354.7,1875,red,0
SYN-01405,HH-0087,HH-0087,household,C-SYN-HH-0087,,,synthetic_profile,2025-06-16T07:30:00,2025-06-16T08:26:00,2025-06-16,7,56,0.376,402.9,1982,red,0
SYN-01406,HH-0281,HH-0281,household,C-SYN-HH-0281,,,synthetic_profile,2025-06-16T07:40:00,2025-06-16T08:10:00,2025-06-16,7,30,0.199,398.0,2093,red,0
SYN-01407,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-16T07:40:00,2025-06-16T07:59:00,2025-06-16,7,19,0.141,445.3,946,red,0
SYN-01408,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-16T07:40:00,2025-06-16T08:11:00,2025-06-16,7,31,0.231,447.1,1532,red,0
SYN-01409,HH-0088,HH-0088,household,C-SYN-HH-0088,,,synthetic_profile,2025-06-16T08:00:00,2025-06-16T08:32:00,2025-06-16,8,32,0.346,648.8,1982,red,0
SYN-01410,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-16T08:15:00,2025-06-16T09:12:00,2025-06-16,8,57,0.445,468.4,1441,red,0
OBS-015-0104,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-16T09:11:51.542000,2025-06-16T09:22:51.551000,2025-06-16,9,11.0,0.199,1084.6,1116.7,orange,0
SYN-01412,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-16T10:20:00,2025-06-16T11:52:00,2025-06-16,10,92,0.974,635.2,1675,green,1
SYN-01413,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-16T10:20:00,2025-06-16T11:34:00,2025-06-16,10,74,1.373,1113.2,2069,green,1
SYN-01414,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-16T10:30:00,2025-06-16T12:20:00,2025-06-16,10,110,1.207,658.4,1108,green,1
SYN-01415,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-16T11:00:00,2025-06-16T13:04:00,2025-06-16,11,124,1.419,686.6,1102,green,1
SYN-01416,HH-0179,HH-0179,household,C-SYN-HH-0179,,,synthetic_profile,2025-06-16T11:05:00,2025-06-16T11:27:00,2025-06-16,11,22,0.285,777.3,1147,green,1
SYN-01417,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-16T11:05:00,2025-06-16T11:24:00,2025-06-16,11,19,0.168,530.5,1033,green,1
SYN-01418,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-16T11:10:00,2025-06-16T13:18:00,2025-06-16,11,128,4.013,1881.1,1657,green,1
SYN-01419,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-16T11:15:00,2025-06-16T12:00:00,2025-06-16,11,45,0.912,1216.0,1505,green,1
SYN-01420,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-16T11:20:00,2025-06-16T13:30:00,2025-06-16,11,130,3.515,1622.3,1638,green,1
SYN-01421,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-16T11:20:00,2025-06-16T12:05:00,2025-06-16,11,45,0.373,497.3,988,green,1
SYN-01422,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-16T11:30:00,2025-06-16T11:57:00,2025-06-16,11,27,0.248,551.1,1634,green,1
SYN-01423,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-16T11:40:00,2025-06-16T12:51:00,2025-06-16,11,71,2.132,1801.7,1691,green,1
SYN-01424,HH-0289,HH-0289,household,C-SYN-HH-0289,,,synthetic_profile,2025-06-16T12:00:00,2025-06-16T12:32:00,2025-06-16,12,32,0.204,382.5,1168,green,1
SYN-01425,HH-0485,HH-0485,household,C-SYN-HH-0485,,,synthetic_profile,2025-06-16T12:00:00,2025-06-16T12:55:00,2025-06-16,12,55,0.556,606.5,1481,green,1
SYN-01426,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-16T12:10:00,2025-06-16T12:53:00,2025-06-16,12,43,0.458,639.1,1076,green,1
SYN-01427,HH-0133,HH-0133,household,C-SYN-HH-0133,,,synthetic_profile,2025-06-16T12:20:00,2025-06-16T12:43:00,2025-06-16,12,23,0.24,626.1,2049,green,1
SYN-01428,HH-0284,HH-0284,household,C-SYN-HH-0284,,,synthetic_profile,2025-06-16T12:30:00,2025-06-16T13:13:00,2025-06-16,12,43,0.563,785.6,1452,green,1
SYN-01429,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-16T12:40:00,2025-06-16T13:45:00,2025-06-16,12,65,0.625,576.9,1081,green,1
SYN-01430,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-16T12:40:00,2025-06-16T13:38:00,2025-06-16,12,58,0.553,572.1,961,green,1
SYN-01431,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-16T12:40:00,2025-06-16T13:38:00,2025-06-16,12,58,0.62,641.4,1309,green,1
SYN-01432,HH-0473,HH-0473,household,C-SYN-HH-0473,,,synthetic_profile,2025-06-16T12:40:00,2025-06-16T13:48:00,2025-06-16,12,68,0.739,652.1,862,green,1
SYN-01433,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-16T12:40:00,2025-06-16T13:43:00,2025-06-16,12,63,0.525,500.0,1500,green,1
SYN-01434,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-16T13:00:00,2025-06-16T13:37:00,2025-06-16,13,37,0.315,510.8,1011,green,1
OBS-006-0034,HH-0007,HH-0007,household,C-OBS-006,006,B,observed_smartplug,2025-06-16T13:14:48.412000,2025-06-16T13:37:09.418000,2025-06-16,13,22.4,0.383,1028.3,1051.4,green,1
SYN-01436,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-16T13:15:00,2025-06-16T14:05:00,2025-06-16,13,50,0.571,685.2,1123,green,1
SYN-01437,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-16T13:20:00,2025-06-16T14:24:00,2025-06-16,13,64,0.883,827.8,1175,green,1
SYN-01438,HH-0347,HH-0347,household,C-SYN-HH-0347,,,synthetic_profile,2025-06-16T14:05:00,2025-06-16T14:49:00,2025-06-16,14,44,0.282,384.5,1184,green,1
SYN-01439,HH-0370,HH-0370,household,C-SYN-HH-0370,,,synthetic_profile,2025-06-16T17:05:00,2025-06-16T17:38:00,2025-06-16,17,33,0.506,920.0,910,red,0
SYN-01440,HH-0467,HH-0467,household,C-SYN-HH-0467,,,synthetic_profile,2025-06-16T17:05:00,2025-06-16T17:24:00,2025-06-16,17,19,0.229,723.2,1736,red,0
SYN-01441,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-16T17:10:00,2025-06-16T18:45:00,2025-06-16,17,95,3.226,2037.5,2026,red,0
SYN-01442,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-16T17:15:00,2025-06-16T17:40:00,2025-06-16,17,25,0.303,727.2,1769,red,0
SYN-01443,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-16T17:20:00,2025-06-16T18:53:00,2025-06-16,17,93,3.196,2061.9,1575,red,0
SYN-01444,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-16T17:20:00,2025-06-16T19:36:00,2025-06-16,17,136,1.469,648.1,2023,red,0
SYN-01445,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-16T17:20:00,2025-06-16T18:50:00,2025-06-16,17,90,1.232,821.3,1994,red,0
SYN-01446,HH-0254,HH-0254,household,C-SYN-HH-0254,,,synthetic_profile,2025-06-16T17:30:00,2025-06-16T18:11:00,2025-06-16,17,41,0.445,651.2,1975,red,0
SYN-01447,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-16T17:40:00,2025-06-16T19:33:00,2025-06-16,17,113,1.243,660.0,2150,red,0
SYN-01448,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-16T17:40:00,2025-06-16T18:32:00,2025-06-16,17,52,0.412,475.4,953,red,0
SYN-01449,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-16T17:40:00,2025-06-16T18:11:00,2025-06-16,17,31,0.376,727.7,920,red,0
SYN-01450,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-16T18:00:00,2025-06-16T18:37:00,2025-06-16,18,37,0.459,744.3,1651,red,0
SYN-01451,HH-0216,HH-0216,household,C-SYN-HH-0216,,,synthetic_profile,2025-06-16T18:00:00,2025-06-16T18:27:00,2025-06-16,18,27,0.29,644.4,910,red,0
SYN-01452,HH-0413,HH-0413,household,C-SYN-HH-0413,,,synthetic_profile,2025-06-16T18:00:00,2025-06-16T18:45:00,2025-06-16,18,45,0.426,568.0,1691,red,0
SYN-01453,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-16T18:05:00,2025-06-16T18:59:00,2025-06-16,18,54,0.815,905.6,1000,red,0
SYN-01454,HH-0485,HH-0485,household,C-SYN-HH-0485,,,synthetic_profile,2025-06-16T18:10:00,2025-06-16T18:55:00,2025-06-16,18,45,0.426,568.0,1090,red,0
SYN-01455,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-16T18:20:00,2025-06-16T18:45:00,2025-06-16,18,25,0.353,847.2,1803,red,0
SYN-01456,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-16T18:40:00,2025-06-16T19:34:00,2025-06-16,18,54,0.596,662.2,1178,red,0
SYN-01457,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-16T18:40:00,2025-06-16T19:16:00,2025-06-16,18,36,0.239,398.3,1511,red,0
SYN-01458,HH-0433,HH-0433,household,C-SYN-HH-0433,,,synthetic_profile,2025-06-16T18:40:00,2025-06-16T19:14:00,2025-06-16,18,34,0.49,864.7,1023,red,0
SYN-01459,HH-0560,HH-0560,household,C-SYN-HH-0560,,,synthetic_profile,2025-06-16T18:40:00,2025-06-16T19:11:00,2025-06-16,18,31,0.474,917.4,1665,red,0
OBS-018-0155,HH-0031,HH-0031,household,C-OBS-018,018,G,observed_smartplug,2025-06-16T18:58:36.084000,2025-06-16T19:39:53.648000,2025-06-16,18,41.3,0.634,921.6,1120.2,red,0
SYN-01461,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-16T19:15:00,2025-06-16T20:12:00,2025-06-16,19,57,0.509,535.8,934,red,0
SYN-01462,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-16T19:15:00,2025-06-16T19:42:00,2025-06-16,19,27,0.161,357.8,1953,red,0
SYN-01463,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-16T19:20:00,2025-06-16T19:50:00,2025-06-16,19,30,0.197,394.0,1484,red,0
SYN-01464,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-16T19:20:00,2025-06-16T19:48:00,2025-06-16,19,28,0.144,308.6,1720,red,0
SYN-01465,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-16T19:20:00,2025-06-16T19:46:00,2025-06-16,19,26,0.283,653.1,1336,red,0
SYN-01466,HH-0076,HH-0076,household,C-SYN-HH-0076,,,synthetic_profile,2025-06-16T19:30:00,2025-06-16T20:06:00,2025-06-16,19,36,0.55,916.7,1797,red,0
SYN-01467,HH-0339,HH-0339,household,C-SYN-HH-0339,,,synthetic_profile,2025-06-16T19:30:00,2025-06-16T20:15:00,2025-06-16,19,45,0.573,764.0,1838,red,0
SYN-01468,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-16T19:30:00,2025-06-16T20:00:00,2025-06-16,19,30,0.29,580.0,1374,red,0
SYN-01469,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-16T19:40:00,2025-06-16T20:00:00,2025-06-16,19,20,0.133,399.0,1008,red,0
SYN-01470,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-16T19:40:00,2025-06-16T20:28:00,2025-06-16,19,48,0.726,907.5,1632,red,0
SYN-01471,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-16T20:20:00,2025-06-16T21:18:00,2025-06-16,20,58,0.625,646.6,1331,red,0
SYN-01472,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-16T20:40:00,2025-06-16T21:19:00,2025-06-16,20,39,0.391,601.5,1273,red,0
OBS-006-0035,HH-0007,HH-0007,household,C-OBS-006,006,B,observed_smartplug,2025-06-16T20:40:31.419000,2025-06-16T20:43:31.420000,2025-06-16,20,3.0,0.053,1053.5,1062.8,red,0
OBS-018-0156,HH-0031,HH-0031,household,C-OBS-018,018,G,observed_smartplug,2025-06-16T20:44:41.614000,2025-06-16T21:14:50.663000,2025-06-16,20,30.2,0.495,985.8,1122.4,red,0
OBS-015-0105,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-16T21:52:29.562000,2025-06-16T22:22:29.539000,2025-06-16,21,30.0,0.497,993.1,1120.2,red,0
SYN-01476,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-17T06:00:00,2025-06-17T06:38:00,2025-06-17,6,38,0.397,626.8,1934,red,0
SYN-01477,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-17T06:05:00,2025-06-17T06:58:00,2025-06-17,6,53,1.15,1301.9,1411,red,0
SYN-01478,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-17T06:05:00,2025-06-17T08:02:00,2025-06-17,6,117,3.579,1835.4,1442,red,0
SYN-01479,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-17T06:15:00,2025-06-17T06:34:00,2025-06-17,6,19,0.1,315.8,1920,red,0
SYN-01480,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-17T06:15:00,2025-06-17T06:54:00,2025-06-17,6,39,0.369,567.7,1164,red,0
SYN-01481,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-17T06:20:00,2025-06-17T08:20:00,2025-06-17,6,120,1.669,834.5,1867,red,0
SYN-01482,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-17T06:20:00,2025-06-17T07:10:00,2025-06-17,6,50,0.782,938.4,1259,red,0
SYN-01483,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-17T06:30:00,2025-06-17T08:36:00,2025-06-17,6,126,3.158,1503.8,1626,red,0
SYN-01484,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-17T06:30:00,2025-06-17T08:43:00,2025-06-17,6,133,1.167,526.5,2087,red,0
SYN-01485,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-17T06:30:00,2025-06-17T07:17:00,2025-06-17,6,47,0.3,383.0,1215,red,0
SYN-01486,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-17T06:30:00,2025-06-17T07:15:00,2025-06-17,6,45,0.428,570.7,1135,red,0
SYN-01487,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-17T07:00:00,2025-06-17T07:23:00,2025-06-17,7,23,0.222,579.1,1335,red,0
SYN-01488,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-17T07:00:00,2025-06-17T07:54:00,2025-06-17,7,54,0.814,904.4,1043,red,0
SYN-01489,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-17T07:15:00,2025-06-17T07:43:00,2025-06-17,7,28,0.238,510.0,889,red,0
SYN-01490,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-17T07:15:00,2025-06-17T07:42:00,2025-06-17,7,27,0.18,400.0,1201,red,0
SYN-01491,HH-0084,HH-0084,household,C-SYN-HH-0084,,,synthetic_profile,2025-06-17T07:30:00,2025-06-17T08:00:00,2025-06-17,7,30,0.325,650.0,1397,red,0
SYN-01492,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-17T07:40:00,2025-06-17T08:29:00,2025-06-17,7,49,0.72,881.6,1958,red,0
SYN-01493,HH-0473,HH-0473,household,C-SYN-HH-0473,,,synthetic_profile,2025-06-17T08:30:00,2025-06-17T09:12:00,2025-06-17,8,42,0.624,891.4,1302,red,0
OBS-015-0106,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-17T09:13:09.548000,2025-06-17T09:20:51.525000,2025-06-17,9,7.7,0.14,1089.9,1110.1,orange,0
SYN-01495,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-17T10:00:00,2025-06-17T11:52:00,2025-06-17,10,112,3.619,1938.8,1435,green,1
SYN-01496,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-17T10:00:00,2025-06-17T10:49:00,2025-06-17,10,49,0.666,815.5,1819,green,1
SYN-01497,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-17T10:10:00,2025-06-17T11:10:00,2025-06-17,10,60,1.638,1638.0,1540,green,1
SYN-01498,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-17T10:40:00,2025-06-17T11:49:00,2025-06-17,10,69,1.111,966.1,1585,green,1
OBS-015-0107,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-17T10:55:22.524000,2025-06-17T11:00:22.530000,2025-06-17,10,5.0,0.092,1098.6,1118.3,green,1
SYN-01500,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-17T11:00:00,2025-06-17T13:00:00,2025-06-17,11,120,4.105,2052.5,1920,green,1
SYN-01501,HH-0047,HH-0047,household,C-SYN-HH-0047,,,synthetic_profile,2025-06-17T11:00:00,2025-06-17T11:46:00,2025-06-17,11,46,0.483,630.0,1489,green,1
SYN-01502,HH-0179,HH-0179,household,C-SYN-HH-0179,,,synthetic_profile,2025-06-17T11:00:00,2025-06-17T11:31:00,2025-06-17,11,31,0.487,942.6,2074,green,1
SYN-01503,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-17T11:00:00,2025-06-17T11:26:00,2025-06-17,11,26,0.248,572.3,1245,green,1
SYN-01504,HH-0406,HH-0406,household,C-SYN-HH-0406,,,synthetic_profile,2025-06-17T11:00:00,2025-06-17T11:46:00,2025-06-17,11,46,0.397,517.8,893,green,1
SYN-01505,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-17T11:10:00,2025-06-17T12:19:00,2025-06-17,11,69,0.829,720.9,1265,green,1
SYN-01506,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-17T11:15:00,2025-06-17T12:37:00,2025-06-17,11,82,1.523,1114.4,1607,green,1
SYN-01507,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-17T11:20:00,2025-06-17T13:46:00,2025-06-17,11,146,4.358,1791.0,1304,green,1
SYN-01508,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-17T11:20:00,2025-06-17T12:16:00,2025-06-17,11,56,0.527,564.6,1830,green,1
SYN-01509,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-17T11:30:00,2025-06-17T13:17:00,2025-06-17,11,107,0.969,543.4,1448,green,1
SYN-01510,HH-0087,HH-0087,household,C-SYN-HH-0087,,,synthetic_profile,2025-06-17T12:00:00,2025-06-17T13:02:00,2025-06-17,12,62,0.607,587.4,2010,green,1
SYN-01511,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-17T12:00:00,2025-06-17T12:53:00,2025-06-17,12,53,0.41,464.2,1425,green,1
SYN-01512,HH-0254,HH-0254,household,C-SYN-HH-0254,,,synthetic_profile,2025-06-17T12:00:00,2025-06-17T12:50:00,2025-06-17,12,50,0.369,442.8,2030,green,1
SYN-01513,HH-0381,HH-0381,household,C-SYN-HH-0381,,,synthetic_profile,2025-06-17T12:05:00,2025-06-17T12:44:00,2025-06-17,12,39,0.372,572.3,1858,green,1
SYN-01514,HH-0480,HH-0480,household,C-SYN-HH-0480,,,synthetic_profile,2025-06-17T12:05:00,2025-06-17T12:39:00,2025-06-17,12,34,0.371,654.7,1180,green,1
SYN-01515,HH-0084,HH-0084,household,C-SYN-HH-0084,,,synthetic_profile,2025-06-17T12:15:00,2025-06-17T12:47:00,2025-06-17,12,32,0.282,528.8,1043,green,1
SYN-01516,HH-0289,HH-0289,household,C-SYN-HH-0289,,,synthetic_profile,2025-06-17T12:15:00,2025-06-17T12:50:00,2025-06-17,12,35,0.507,869.1,1531,green,1
SYN-01517,HH-0201,HH-0201,household,C-SYN-HH-0201,,,synthetic_profile,2025-06-17T12:20:00,2025-06-17T13:19:00,2025-06-17,12,59,0.374,380.3,1845,green,1
SYN-01518,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-17T12:30:00,2025-06-17T13:22:00,2025-06-17,12,52,0.299,345.0,987,green,1
SYN-01519,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-17T12:40:00,2025-06-17T13:33:00,2025-06-17,12,53,0.275,311.3,1003,green,1
SYN-01520,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-17T12:40:00,2025-06-17T13:26:00,2025-06-17,12,46,0.39,508.7,1565,green,1
SYN-01521,HH-0282,HH-0282,household,C-SYN-HH-0282,,,synthetic_profile,2025-06-17T12:40:00,2025-06-17T13:17:00,2025-06-17,12,37,0.324,525.4,1507,green,1
SYN-01522,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-17T13:10:00,2025-06-17T13:54:00,2025-06-17,13,44,0.253,345.0,1374,green,1
SYN-01523,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-17T13:10:00,2025-06-17T13:38:00,2025-06-17,13,28,0.21,450.0,2099,green,1
SYN-01524,HH-0527,HH-0527,household,C-SYN-HH-0527,,,synthetic_profile,2025-06-17T13:20:00,2025-06-17T14:07:00,2025-06-17,13,47,0.323,412.3,1624,green,1
SYN-01525,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-17T13:30:00,2025-06-17T14:13:00,2025-06-17,13,43,0.467,651.6,1632,green,1
SYN-01526,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-17T13:30:00,2025-06-17T14:13:00,2025-06-17,13,43,0.635,886.0,900,green,1
SYN-01527,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-17T13:40:00,2025-06-17T14:20:00,2025-06-17,13,40,0.384,576.0,1474,green,1
SYN-01528,HH-0347,HH-0347,household,C-SYN-HH-0347,,,synthetic_profile,2025-06-17T14:00:00,2025-06-17T14:23:00,2025-06-17,14,23,0.353,920.9,1324,green,1
SYN-01529,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-17T14:15:00,2025-06-17T15:07:00,2025-06-17,14,52,0.337,388.8,1675,green,1
SYN-01530,HH-0403,HH-0403,household,C-SYN-HH-0403,,,synthetic_profile,2025-06-17T14:20:00,2025-06-17T15:23:00,2025-06-17,14,63,0.609,580.0,1126,green,1
SYN-01531,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-17T14:40:00,2025-06-17T15:24:00,2025-06-17,14,44,0.39,531.8,1094,green,1
