date,cooker_id,account_id,plug,source,session_count,active_minutes,available_minutes,utilization_percent,kwh,green_sessions,orange_sessions,red_sessions,observed_sessions,synthetic_sessions,peak_concurrent_cookers
2025-06-30,C-SYN-HH-0281,HH-0281,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,21.0,1440,1.46,0.327,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,46.0,1440,3.19,0.334,0,0,1,0,1,1
2025-06-05,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,29.0,1440,2.01,0.228,1,0,0,0,1,1
2025-06-06,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,45.0,1440,3.12,0.507,1,0,0,0,1,1
2025-06-07,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,37.0,1440,2.57,0.495,1,0,0,0,1,1
2025-06-08,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,19.0,1440,1.32,0.264,0,0,1,0,1,1
2025-06-09,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,50.0,1440,3.47,0.254,0,0,1,0,1,1
2025-06-10,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,25.0,1440,1.74,0.288,0,0,1,0,1,1
2025-06-11,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-12,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,29.0,1440,2.01,0.415,1,0,0,0,1,1
2025-06-13,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,37.0,1440,2.57,0.324,1,0,0,0,1,1
2025-06-18,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0282,HH-0282,,synthetic_profile,2,64.0,1440,4.44,0.676,1,0,1,0,2,1
2025-06-20,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,38.0,1440,2.64,0.528,0,0,1,0,1,1
2025-06-21,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-22,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,30.0,1440,2.08,0.152,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,33.0,1440,2.29,0.201,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,62.0,1440,4.31,0.818,1,0,0,0,1,1
2025-06-26,C-SYN-HH-0282,HH-0282,,synthetic_profile,2,76.0,1440,5.28,0.661,0,0,2,0,2,1
2025-06-27,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0282,HH-0282,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,29.0,1440,2.01,0.385,0,0,1,0,1,1
2025-06-30,C-SYN-HH-0282,HH-0282,,synthetic_profile,1,22.0,1440,1.53,0.329,1,0,0,0,1,1
2025-06-01,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,41.0,1440,2.85,0.414,1,0,0,0,1,1
2025-06-02,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0284,HH-0284,,synthetic_profile,2,75.0,1440,5.21,0.807,1,0,1,0,2,1
2025-06-04,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,49.0,1440,3.4,0.336,1,0,0,0,1,1
2025-06-05,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,31.0,1440,2.15,0.245,1,0,0,0,1,1
2025-06-07,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,28.0,1440,1.94,0.318,0,0,1,0,1,1
2025-06-08,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,39.0,1440,2.71,0.564,0,0,1,0,1,1
2025-06-10,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,38.0,1440,2.64,0.472,1,0,0,0,1,1
2025-06-12,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,58.0,1440,4.03,0.862,0,0,1,0,1,1
2025-06-14,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,43.0,1440,2.99,0.563,1,0,0,0,1,1
2025-06-17,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,47.0,1440,3.26,0.323,0,0,1,0,1,1
2025-06-21,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,52.0,1440,3.61,0.607,1,0,0,0,1,1
2025-06-22,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0284,HH-0284,,synthetic_profile,2,53.0,1440,3.68,0.65,1,0,1,0,2,1
2025-06-24,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-26,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,24.0,1440,1.67,0.239,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0284,HH-0284,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0284,HH-0284,,synthetic_profile,1,35.0,1440,2.43,0.414,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,87.0,1440,6.04,0.833,1,0,1,0,2,1
2025-06-02,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,51.0,1440,3.54,0.649,1,0,0,0,1,1
2025-06-03,C-SYN-HH-0286,HH-0286,,synthetic_profile,3,162.0,1440,11.25,1.775,1,0,2,0,3,1
2025-06-04,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-05,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,25.0,1440,1.74,0.316,0,0,1,0,1,1
2025-06-06,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,31.0,1440,2.15,0.479,1,0,0,0,1,1
2025-06-07,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-08,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,79.0,1440,5.49,1.144,1,0,1,0,2,1
2025-06-09,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,63.0,1440,4.38,0.764,1,0,1,0,2,1
2025-06-10,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0286,HH-0286,,synthetic_profile,3,107.0,1440,7.43,0.997,1,0,2,0,3,1
2025-06-12,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,22.0,1440,1.53,0.258,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,42.0,1440,2.92,0.513,0,0,1,0,1,1
2025-06-14,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,66.0,1440,4.58,0.918,1,0,1,0,2,1
2025-06-15,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,30.0,1440,2.08,0.438,1,0,0,0,1,1
2025-06-19,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,93.0,1440,6.46,0.595,1,0,1,0,2,1
2025-06-20,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,97.0,1440,6.74,0.735,1,0,1,0,2,1
2025-06-21,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,43.0,1440,2.99,0.226,0,0,1,0,1,1
2025-06-22,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,64.0,1440,4.44,0.58,1,0,1,0,2,1
2025-06-24,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,40.0,1440,2.78,0.44,1,0,1,0,2,1
2025-06-25,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,66.0,1440,4.58,0.82,0,0,2,0,2,1
2025-06-26,C-SYN-HH-0286,HH-0286,,synthetic_profile,1,43.0,1440,2.99,0.294,1,0,0,0,1,1
2025-06-27,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0286,HH-0286,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0286,HH-0286,,synthetic_profile,2,75.0,1440,5.21,0.762,1,0,1,0,2,1
2025-06-30,C-SYN-HH-0286,HH-0286,,synthetic_profile,3,122.0,1440,8.47,1.293,1,0,2,0,3,1
2025-06-01,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,20.0,1440,1.39,0.138,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,55.0,1440,3.82,0.701,0,0,1,0,1,1
2025-06-04,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,80.0,1440,5.56,0.976,1,0,1,0,2,1
2025-06-05,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,66.0,1440,4.58,0.674,1,0,1,0,2,1
2025-06-06,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-07,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,92.0,1440,6.39,1.137,1,0,1,0,2,1
2025-06-08,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,45.0,1440,3.12,0.419,1,0,0,0,1,1
2025-06-09,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,50.0,1440,3.47,0.625,1,0,0,0,1,1
2025-06-10,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,29.0,1440,2.01,0.39,0,0,1,0,1,1
2025-06-12,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,26.0,1440,1.81,0.341,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,52.0,1440,3.61,0.357,0,0,1,0,1,1
2025-06-15,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,94.0,1440,6.53,0.98,1,0,1,0,2,1
2025-06-16,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,32.0,1440,2.22,0.204,1,0,0,0,1,1
2025-06-17,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,74.0,1440,5.14,0.736,1,0,1,0,2,1
2025-06-18,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,59.0,1440,4.1,0.369,1,0,0,0,1,1
2025-06-20,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,62.0,1440,4.31,0.898,1,0,0,0,1,1
2025-06-21,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,47.0,1440,3.26,0.402,1,0,0,0,1,1
2025-06-22,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,93.0,1440,6.46,1.047,1,0,1,0,2,1
2025-06-23,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,42.0,1440,2.92,0.547,1,0,0,0,1,1
2025-06-24,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,106.0,1440,7.36,1.102,1,0,1,0,2,1
2025-06-25,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-26,C-SYN-HH-0289,HH-0289,,synthetic_profile,1,47.0,1440,3.26,0.589,0,0,1,0,1,1
2025-06-27,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0289,HH-0289,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0289,HH-0289,,synthetic_profile,2,83.0,1440,5.76,0.907,1,0,1,0,2,1
2025-06-01,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,27.0,1440,1.88,0.207,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,56.0,1440,3.89,0.609,1,0,0,0,1,1
2025-06-03,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,102.0,1440,7.08,0.978,1,0,1,0,2,1
2025-06-04,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,28.0,1440,1.94,0.173,0,0,1,0,1,1
2025-06-05,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,109.0,1440,7.57,1.272,0,0,2,0,2,1
2025-06-06,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,52.0,1440,3.61,0.256,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,51.0,1440,3.54,0.637,0,0,1,0,1,1
2025-06-08,C-SYN-HH-0303,HH-0303,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,54.0,1440,3.75,0.694,0,0,1,0,1,1
2025-06-10,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,52.0,1440,3.61,0.533,1,0,0,0,1,1
2025-06-11,C-SYN-HH-0303,HH-0303,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-12,C-SYN-HH-0303,HH-0303,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,60.0,1440,4.17,0.65,0,0,2,0,2,1
2025-06-14,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,86.0,1440,5.97,1.121,1,0,1,0,2,1
2025-06-15,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,41.0,1440,2.85,0.248,1,0,1,0,2,1
2025-06-16,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,54.0,1440,3.75,0.815,0,0,1,0,1,1
2025-06-17,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,75.0,1440,5.21,0.939,1,0,1,0,2,1
2025-06-18,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,90.0,1440,6.25,0.431,0,0,2,0,2,1
2025-06-19,C-SYN-HH-0303,HH-0303,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0303,HH-0303,,synthetic_profile,3,143.0,1440,9.93,1.281,1,0,2,0,3,1
2025-06-21,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,63.0,1440,4.38,0.951,1,0,0,0,1,1
2025-06-22,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,53.0,1440,3.68,0.407,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,18.0,1440,1.25,0.142,0,0,1,0,1,1
2025-06-24,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,39.0,1440,2.71,0.376,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,50.0,1440,3.47,0.458,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,54.0,1440,3.75,0.541,0,0,1,0,1,1
2025-06-27,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,42.0,1440,2.92,0.491,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0303,HH-0303,,synthetic_profile,1,53.0,1440,3.68,0.25,1,0,0,0,1,1
2025-06-29,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,66.0,1440,4.58,0.754,0,0,2,0,2,1
2025-06-30,C-SYN-HH-0303,HH-0303,,synthetic_profile,2,91.0,1440,6.32,0.969,0,0,2,0,2,1
2025-06-01,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0308,HH-0308,,synthetic_profile,1,19.0,1440,1.32,0.25,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-05,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0308,HH-0308,,synthetic_profile,1,45.0,1440,3.12,0.31,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-08,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-10,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-12,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-21,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-22,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0308,HH-0308,,synthetic_profile,1,34.0,1440,2.36,0.225,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0308,HH-0308,,synthetic_profile,1,55.0,1440,3.82,0.758,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0308,HH-0308,,synthetic_profile,1,24.0,1440,1.67,0.238,0,0,1,0,1,1
2025-06-29,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0308,HH-0308,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0323,HH-0323,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,43.0,1440,2.99,0.586,1,0,0,0,1,1
2025-06-03,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,40.0,1440,2.78,0.298,1,1,0,0,2,1
2025-06-04,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,55.0,1440,3.82,0.632,0,1,1,0,2,1
2025-06-05,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,42.0,1440,2.92,0.349,1,0,0,0,1,1
2025-06-06,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,47.0,1440,3.26,0.592,0,1,1,0,2,1
2025-06-07,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,60.0,1440,4.17,0.559,1,0,0,0,1,1
2025-06-08,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,79.0,1440,5.49,0.826,0,1,1,0,2,1
2025-06-09,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,35.0,1440,2.43,0.543,0,0,1,0,1,1
2025-06-10,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,85.0,1440,5.9,0.714,0,1,1,0,2,1
2025-06-11,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,67.0,1440,4.65,0.543,0,0,2,0,2,1
2025-06-12,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,102.0,1440,7.08,0.971,1,1,0,0,2,1
2025-06-13,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,47.0,1440,3.26,0.6,1,0,1,0,2,1
2025-06-14,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,51.0,1440,3.54,0.524,0,1,0,0,1,1
2025-06-15,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,46.0,1440,3.19,0.612,0,1,1,0,2,1
2025-06-16,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,19.0,1440,1.32,0.141,0,0,1,0,1,1
2025-06-17,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,93.0,1440,6.46,0.973,1,0,1,0,2,1
2025-06-18,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,53.0,1440,3.68,0.257,1,0,0,0,1,1
2025-06-19,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,52.0,1440,3.61,0.724,0,0,1,0,1,1
2025-06-20,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,52.0,1440,3.61,0.771,1,0,0,0,1,1
2025-06-21,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,64.0,1440,4.44,0.574,1,0,0,0,1,1
2025-06-22,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,48.0,1440,3.33,0.632,1,0,0,0,1,1
2025-06-23,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,22.0,1440,1.53,0.322,0,0,1,0,1,1
2025-06-24,C-SYN-HH-0323,HH-0323,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,79.0,1440,5.49,1.044,1,0,1,0,2,1
2025-06-26,C-SYN-HH-0323,HH-0323,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0323,HH-0323,,synthetic_profile,1,46.0,1440,3.19,0.258,0,1,0,0,1,1
2025-06-28,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,104.0,1440,7.22,1.208,1,1,0,0,2,1
2025-06-29,C-SYN-HH-0323,HH-0323,,synthetic_profile,2,60.0,1440,4.17,0.811,1,0,1,0,2,1
2025-06-30,C-SYN-HH-0323,HH-0323,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,28.0,1440,1.94,0.258,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,57.0,1440,3.96,0.802,0,0,1,0,1,1
2025-06-04,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,26.0,1440,1.81,0.278,0,0,1,0,1,1
2025-06-05,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,18.0,1440,1.25,0.203,0,0,1,0,1,1
2025-06-06,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-07,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,51.0,1440,3.54,0.263,0,0,1,0,1,1
2025-06-08,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-10,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,43.0,1440,2.99,0.362,0,0,1,0,1,1
2025-06-12,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,50.0,1440,3.47,0.488,0,0,1,0,1,1
2025-06-14,C-SYN-HH-0339,HH-0339,,synthetic_profile,1,38.0,1440,2.64,0.36,0,0,1,0,1,1
2025-06-15,C-SYN-HH-0339,HH-0339,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
